Bill to,TECH PROFUSE PRIVATE LIMITED
Invoice number,4444723585
Invoice date,31 Aug 2022
Due Date,30 Oct 2022
Billing ID,9907-5574-3959
Currency,INR
Invoice amount,"2,577,631.94"

Account,techprofuse.com
Domain name,Subscription,Description,Order name,Start date,End date,Quantity,PO number,Amount
techchefz.com,Google Workspace Business Starter,Usage,3351424028-02,2 Aug,11 Aug,245,,"12,838.45"
techchefz.com,Google Workspace Business Starter,Usage,3351424028-02,12 Aug,17 Aug,248,,"7,800.63"
techchefz.com,Google Workspace Business Starter,Usage,3351424028-02,18 Aug,21 Aug,250,,"5,243.78"
techchefz.com,Google Workspace Business Starter,Usage,3351424028-02,22 Aug,28 Aug,251,,"9,214.53"
techchefz.com,Google Workspace Business Starter,Usage,3351424028-02,29 Aug,29 Aug,252,,"1,321.79"
techchefz.com,Google Workspace Business Starter,Usage,3351424028-02,30 Aug,31 Aug,255,,"2,676.08"
techdesireinfra.com,Google Workspace Business Starter,Usage,2737979683-02,1 Aug,7 Aug,3,2020186,113.81
techdesireinfra.com,Google Workspace Business Starter,Usage,2737979683-02,8 Aug,8 Aug,4,2020186,0.00
techieness.org,Google Workspace Business Starter,Commitment,3185217675-04,1 Aug,31 Aug,1,,99.96
techies.it,Google Workspace Business Starter,Usage,3397534815-02,1 Aug,1 Aug,22,20211219,75.34
techies.it,Google Workspace Business Starter,Usage,3397534815-02,2 Aug,14 Aug,23,20211219,"1,049.73"
techies.it,Google Workspace Business Starter,Usage,3397534815-02,15 Aug,31 Aug,24,20211219,"1,464.86"
techin-iitpkd.org,Google Workspace Business Starter,Usage,3650237809-03,1 Aug,24 Aug,17,20220591,"1,315.61"
techin-iitpkd.org,Google Workspace Business Starter,Usage,3650237809-03,25 Aug,31 Aug,18,20220591,406.29
techlumensav.com,Google Workspace Business Starter,Commitment,3237889456-02,1 Aug,31 Aug,1,,99.96
technobytes-inc.com,Google Workspace Business Starter,Commitment,3025061728-06,1 Aug,31 Aug,1,20210238,99.96
technocarecnc.com,Google Workspace Business Starter,Commitment,3440501059-03,1 Aug,31 Aug,1,,99.96
technologiesindia.net,Google Workspace Business Starter,Commitment,3192004761-07,1 Aug,31 Aug,1,20210635,99.96
techspheresolutions.com,Google Workspace Business Starter,Commitment,3542386898-07,1 Aug,31 Aug,4,20220328,399.84
techtronicsautomation.com,Google Workspace Business Starter,Usage,3537790777-02,1 Aug,31 Aug,6,,599.76
techvizor.in,Google Workspace Business Starter,Usage,3888416959-06,1 Aug,31 Aug,2,20221010,199.92
techworkathome.com,Google Workspace Business Starter,Usage,3794052769-06,1 Aug,31 Aug,4,20220878,399.84
tecze.net,Google Workspace Business Starter,Usage,3708589609-02,1 Aug,31 Aug,1,20220715,99.96
tejfs.com,Google Workspace Business Starter,Usage,3355287594-02,1 Aug,31 Aug,5,20211104,499.80
telekiness.com,Google Workspace Business Starter,Commitment,3228072566-09,1 Aug,31 Aug,1,20210734,99.96
ternaengg.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3559955262-04,1 Aug,31 Aug,10,20220387,"1,200.00"
terracewalks.com,Google Workspace Business Starter,Usage,3379476393-02,1 Aug,31 Aug,2,,199.92
terrainfresh.com,Google Workspace Business Starter,Commitment,3194560059-07,1 Aug,31 Aug,1,20210649,99.96
texellentsolutions.com,Google Workspace Business Starter,Usage,3386301069-04,1 Aug,31 Aug,5,,499.80
texmopipe.com,Google Workspace Business Starter,Usage,3993742251-02,1 Aug,31 Aug,27,,"3,175.20"
texonasinks.com,Google Workspace Business Starter,Commitment,3569520274-03,1 Aug,31 Aug,1,,99.96
thaiautoimport.com,Google Workspace Business Starter,Usage,4330533735-02,25 Aug,25 Aug,16,20221416,51.59
thaiautoimport.com,Google Workspace Business Starter,Usage,4330533735-02,26 Aug,31 Aug,15,20221416,290.21
theanagram.co,Google Workspace Business Starter,Usage,3749634664-02,1 Aug,31 Aug,15,20220808,"1,499.40"
thebhavanicoachingacademy.in,Google Workspace Business Standard,Usage,3102651316-04,1 Aug,31 Aug,1,,537.60
thebuckguys.in,Google Workspace Business Starter,Usage,3821648560-06,1 Aug,31 Aug,2,20220931,199.92
thecadre.in,Google Workspace Business Starter,Usage,3304908233-02,1 Aug,21 Aug,38,20210914,"3,402.82"
thecadre.in,Google Workspace Business Starter,Usage,3304908233-02,22 Aug,31 Aug,39,20210914,"1,674.59"
thecasaverdi.com,Google Workspace Business Starter,Usage,3833095959-06,1 Aug,31 Aug,6,20220943,599.76
thechennaiangels.com,Google Workspace Business Starter,Usage,3106365223-02,1 Aug,5 Aug,33,20210463,674.72
thechennaiangels.com,Google Workspace Business Starter,Usage,3106365223-02,6 Aug,30 Aug,32,20210463,"3,238.07"
thechennaiangels.com,Google Workspace Business Starter,Usage,3106365223-02,31 Aug,31 Aug,33,20210463,134.95
thechennaiangels.com,Google Workspace Business Standard,Usage,4212005371-02,5 Aug,31 Aug,1,20221283,585.29
thecorporatecoach.co.in,Google Workspace Business Starter,Usage,3629746028-06,1 Aug,31 Aug,1,20220558,99.96
thecreations.in,Google Workspace Business Starter,Commitment,3159399626-02,1 Aug,31 Aug,1,,99.96
thecreativeconcept.co.in,Google Workspace Business Starter,Commitment,3258873768-04,1 Aug,31 Aug,1,20210828,99.96
theculinarytree.com,Google Workspace Business Starter,Usage,3933047095-07,1 Aug,31 Aug,3,,299.88
thedigigrower.com,Google Workspace Business Starter,Commitment,3544618564-08,1 Aug,31 Aug,7,20220340,699.72
thedigigrower.com,Google Workspace Business Starter,Commitment increase,3544618564-09,24 Aug,31 Aug,1,2123215,25.79
theerosgroup.co.in,Google Workspace Business Starter,Commitment,3410206271-03,1 Aug,31 Aug,15,,"1,499.40"
thefabrizio.in,Google Workspace Business Starter,Usage,4300052411-02,19 Aug,31 Aug,4,,167.67
thefoliage.in,Google Workspace Business Starter,Commitment,3178320509-07,1 Aug,31 Aug,1,20210617,99.96
thegoodsight.org,Google Workspace Business Starter,Usage,3813096938-06,1 Aug,31 Aug,1,20220917,99.96
thegourmetdistributor.com,Google Workspace Business Starter,Usage,4289662556-02,17 Aug,17 Aug,1,20221358,3.22
thegourmetdistributor.com,Google Workspace Business Starter,Usage,4289662556-02,18 Aug,31 Aug,2,20221358,90.29
thegrammarroom.com,Google Workspace Business Starter,Commitment,3319887617-02,1 Aug,31 Aug,7,,699.72
thegrandplazahotel.com,Google Workspace Business Starter,Usage,3734542222-02,1 Aug,31 Aug,2,20220779,199.92
thegreenwatercompany.com,Google Workspace Business Starter,Commitment,2997436330-11,1 Aug,19 Aug,7,20220846,428.86
thegreenwatercompany.com,Google Workspace Business Starter,Commitment decrease,2997436330-12,20 Aug,20 Aug,1,20210125,0.00
thegreenwoodhotels.com,Google Workspace Business Starter,Commitment,3224526626-08,1 Aug,31 Aug,30,20221191,"3,679.20"
thehealingorganics.com,Google Workspace Business Starter,Commitment,3103250338-06,1 Aug,31 Aug,1,20210455,99.96
thehotice.com,Google Workspace Business Starter,Usage,3717599888-03,1 Aug,31 Aug,3,20220735,299.88
thehotice.com,Google Workspace Business Starter,Usage,3717599888-03,2 Aug,2 Aug,2,20220735,0.00
thehouseofpastries.com,Google Workspace Business Starter,Commitment,3256621429-02,1 Aug,31 Aug,2,20210824,199.92
themetamind.in,Google Workspace Business Starter,Usage,3805551734-03,1 Aug,31 Aug,7,20220901,699.72
themetawise.com,Google Workspace Business Starter,Usage,3700119664-07,1 Aug,31 Aug,13,20220695,"1,299.48"
thenewshop.in,Google Workspace Business Starter,Commitment,3228625008-14,1 Aug,31 Aug,45,20220504,"6,199.20"
thepaperwrapper.com,Google Workspace Business Starter,Usage,3574205294-02,1 Aug,31 Aug,4,,399.84
thepencilapp.com,Google Workspace Business Starter,Usage,3249263589-04,1 Aug,19 Aug,29,20210794,"2,152.03"
thepencilapp.com,Google Workspace Business Starter,Usage,3249263589-04,20 Aug,31 Aug,27,20210794,"1,229.12"
thepharmaindia.com,Google Workspace Business Starter,Usage,3986263270-07,1 Aug,31 Aug,2,20221109,199.92
thepikucart.com,Google Workspace Business Starter,Commitment,3003138629-06,1 Aug,23 Aug,3,20210140,222.49
thepikucart.com,Google Workspace Business Starter,Commitment decrease,3003138629-09,24 Aug,24 Aug,1,20210140,0.00
theputchi.com,Google Workspace Business Starter,Commitment,3381349252-09,1 Aug,31 Aug,9,20221229,899.64
therantclub.com,Google Workspace Business Starter,Commitment,3137507060-06,1 Aug,31 Aug,1,20210536,99.96
therealtarot1123.com,Google Workspace Business Starter,Usage,3694498898-06,1 Aug,31 Aug,1,20220675,99.96
therocksmith.com,Google Workspace Business Starter,Usage,3574036837-06,1 Aug,31 Aug,1,20220444,99.96
thesonnet.com,Google Workspace Business Starter,Commitment,3835460137-02,1 Aug,31 Aug,50,20220949,"5,040.00"
thesonnet.in,Google Workspace Business Standard,Usage,3906695563-06,1 Aug,31 Aug,1,20221042,537.60
thetechdestiny.com,Google Workspace Business Starter,Usage,3906509207-02,1 Aug,31 Aug,76,,"11,407.20"
thetechdestiny.in,Google Workspace Business Standard,Usage,3832894264-06,1 Aug,31 Aug,5,20220940,"2,688.00"
theurbancatalysts.org,Google Workspace Business Starter,Commitment,3007730473-09,1 Aug,26 Aug,6,20220490,503.02
theurbancatalysts.org,Google Workspace Business Starter,Commitment decrease,3007730473-10,27 Aug,27 Aug,1,20210163,0.00
thewewore.com,Google Workspace Business Starter,Usage,3707894575-06,1 Aug,31 Aug,1,20220703,99.96
thinkhorizonconsulting.com,Google Workspace Business Starter,Commitment,3429634517-02,1 Aug,31 Aug,1,20211339,99.96
thogaii.com,Google Workspace Business Starter,Usage,4054093151-06,10 Aug,31 Aug,3,20221169,212.82
threadformindustries.com,Google Workspace Business Starter,Usage,3603907084-02,1 Aug,31 Aug,1,,99.96
thsgroup.in,Google Workspace Business Starter,Commitment,3249519301-05,1 Aug,31 Aug,2,20220782,199.92
tibro.in,Google Workspace Business Starter,Usage,3432252126-02,1 Aug,6 Aug,74,,"2,142.82"
tibro.in,Google Workspace Business Starter,Usage,3432252126-02,7 Aug,14 Aug,75,,"2,900.45"
tibro.in,Google Workspace Business Starter,Usage,3432252126-02,15 Aug,15 Aug,77,,373.40
tibro.in,Google Workspace Business Starter,Usage,3432252126-02,16 Aug,17 Aug,76,,735.95
tibro.in,Google Workspace Business Starter,Usage,3432252126-02,18 Aug,18 Aug,77,,373.40
tibro.in,Google Workspace Business Starter,Usage,3432252126-02,19 Aug,21 Aug,78,,"1,136.44"
tibro.in,Google Workspace Business Starter,Usage,3432252126-02,22 Aug,31 Aug,77,,"3,733.94"
tieupauxiliary.com,Google Workspace Business Starter,Commitment,3386504380-04,1 Aug,31 Aug,1,,99.96
timelineexpress.in,Google Workspace Business Starter,Commitment,3521744048-03,1 Aug,31 Aug,2,,199.92
tiruvision.com,Google Workspace Business Starter,Commitment,3496316241-08,1 Aug,31 Aug,8,20220183,799.68
tisyacoolingsolutions.in,Google Workspace Business Starter,Commitment,3321235748-07,1 Aug,31 Aug,1,20211005,99.96
tit.net.in,Google Workspace Business Starter,Commitment,3400840556-07,1 Aug,31 Aug,1,20211237,99.96
tkcfw.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3083706684-03,1 Aug,31 Aug,1,,120.00
tnaionline.org,Google Workspace Business Starter,Commitment,2955444369-07,1 Aug,3 Aug,5,2021994,48.37
tntservices.in,Google Workspace Business Starter,Usage,3793669251-02,1 Aug,31 Aug,11,2021906,"1,099.56"
tnyysa.in,Google Workspace Business Standard,Usage,3571363267-02,1 Aug,31 Aug,1,,537.60
toform.tech,Google Workspace Business Starter,Commitment,3237925542-07,1 Aug,31 Aug,1,20210779,99.96
toppersnotes.com,Google Workspace Business Starter,Usage,3074362352-02,1 Aug,26 Aug,48,20210373,"5,622.04"
toppersnotes.com,Google Workspace Business Starter,Usage,3074362352-02,27 Aug,27 Aug,49,20210373,0.00
topshelffashion.com,Google Workspace Business Starter,Usage,3872398237-06,1 Aug,31 Aug,2,20220996,199.92
tovous.in,Google Workspace Business Starter,Commitment,3265723234-07,1 Aug,31 Aug,3,,299.88
toxmoscooters.com,Google Workspace Business Starter,Usage,3516394191-02,1 Aug,28 Aug,8,,722.29
toxmoscooters.com,Google Workspace Business Starter,Usage,3516394191-02,29 Aug,29 Aug,9,,29.02
toxmoscooters.com,Google Workspace Business Starter,Usage,3516394191-02,30 Aug,30 Aug,8,,25.79
toxmoscooters.com,Google Workspace Business Starter,Usage,3516394191-02,31 Aug,31 Aug,7,,22.57
tpgit.edu.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3215224025-03,1 Aug,31 Aug,1,,120.00
tradebizz.in,Google Workspace Business Starter,Usage,3680891097-03,1 Aug,31 Aug,1,20220666,99.96
tradeimex.in,Google Workspace Business Starter,Commitment,3234727578-09,1 Aug,31 Aug,10,20221171,999.60
tradelinecapital.in,Google Workspace Business Starter,Commitment,3548978736-02,1 Aug,31 Aug,1,20220345,99.96
trangoadventure.com,Google Workspace Business Starter,Usage,3799614963-02,1 Aug,31 Aug,1,20220890,99.96
traskloudservices.com,Google Workspace Business Starter,Usage,3490961765-02,1 Aug,31 Aug,3,,299.88
travamoholiday.com,Google Workspace Business Starter,Usage,3902883789-03,1 Aug,31 Aug,1,20221037,99.96
travel4change.in,Google Workspace Business Starter,Usage,3142182906-06,1 Aug,31 Aug,1,20210541,99.96
travelmode.co.in,Google Workspace Business Starter,Commitment,3505824484-07,1 Aug,31 Aug,1,,99.96
trekinthemountains.com,Google Workspace Business Starter,Usage,3605250851-02,1 Aug,31 Aug,1,20220495,99.96
trident360.in,Google Workspace Business Starter,Commitment,3131413646-03,1 Aug,31 Aug,1,20210516,99.96
trikayamarketing.com,Google Workspace Business Starter,Commitment,3269494896-02,1 Aug,31 Aug,2,,199.92
trinityhrconsultancy.com,Google Workspace Business Starter,Usage,4104997545-06,20 Aug,31 Aug,1,20221219,38.70
trinityndt.com,Google Workspace Business Starter,Usage,3835012190-02,1 Aug,31 Aug,6,20220946,599.76
trinitysurgitech.com,Google Workspace Business Starter,Usage,3472405169-02,1 Aug,31 Aug,1,,99.96
truceuticals.co,Google Workspace Business Starter,Commitment,3167566701-04,1 Aug,31 Aug,1,20210591,99.96
tseedu.com,Google Workspace Business Starter,Commitment,3093625669-25,1 Aug,31 Aug,52,20221237,"7,375.20"
tseedu.com,Google Workspace Business Starter,Commitment increase,3093625669-27,3 Aug,31 Aug,2,20221268,314.32
tseedu.com,Google Workspace Business Starter,Commitment increase,3093625669-28,10 Aug,31 Aug,2,20221318,238.45
tseedu.com,Google Workspace Business Starter,Commitment increase,3093625669-29,12 Aug,31 Aug,1,20221329,108.38
tseedu.com,Google Workspace Business Starter,Commitment increase,3093625669-30,17 Aug,31 Aug,1,20221355,81.29
tseedu.com,Google Workspace Business Starter,Commitment increase,3093625669-31,22 Aug,31 Aug,1,2021325,54.19
tsmmch.com,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3761928506-02,1 Aug,31 Aug,1,20220829,120.00
tspiinfotech.in,Google Workspace Business Starter,Commitment,3318745235-03,1 Aug,31 Aug,2,,199.92
tsslubesolutions.com,Google Workspace Business Starter,Usage,3993510805-02,1 Aug,31 Aug,2,,199.92
ttisindia.com,Google Workspace Business Starter,Commitment,3372159138-02,1 Aug,31 Aug,2,20211143,199.92
ttrendmart.com,Google Workspace Business Starter,Commitment,3270773960-07,1 Aug,31 Aug,1,20210853,99.96
tuckback.com,Google Workspace Business Starter,Commitment,3314903953-04,1 Aug,31 Aug,2,20210978,199.92
tulasihospitals.com,Google Workspace Business Starter,Commitment,3348381975-05,1 Aug,31 Aug,7,20221018,699.72
tulsgroup.com,Google Workspace Business Starter,Commitment,3430014242-03,1 Aug,31 Aug,6,20211297,599.76
tusharphotography.com,Google Workspace Business Standard,Usage,3389787422-08,1 Aug,31 Aug,1,,537.60
tuskergo.com,Google Workspace Business Starter,Usage,3403314803-06,1 Aug,31 Aug,6,,599.76
tvmc.ac.in,Google Workspace for Education Plus – Legacy,Commitment,2641966153-03,1 Aug,31 Aug,7,2021277,"1,400.00"
tvssirius.com,Google Workspace Business Starter,Commitment,2902290495-10,1 Aug,31 Aug,65,20221038,"9,828.00"
twaritmobility.com,Google Workspace Business Starter,Commitment,3191285694-05,1 Aug,31 Aug,25,20220151,"2,839.20"
twentysecondmiles.com,Google Workspace Business Starter,Usage,3641261328-06,1 Aug,31 Aug,5,20220585,499.80
twigteanspices.com,Google Workspace Business Starter,Usage,3978989252-03,1 Aug,31 Aug,1,,99.96
ubfc.co.in,Google Workspace Business Starter,Commitment,3083577891-06,1 Aug,31 Aug,10,,999.60
ucetvbu.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3060827598-03,1 Aug,31 Aug,1,20210271,120.00
uhcbilling.com,Google Workspace Business Starter,Commitment,3529775832-04,1 Aug,31 Aug,1,20220288,99.96
ulpglobal.com,Google Workspace Business Starter,Usage,3853129389-06,1 Aug,31 Aug,2,20220978,199.92
ultrapolycoats.co.in,Google Workspace Business Standard,Usage,3891980627-02,1 Aug,31 Aug,2,,"1,075.20"
umeschandracollege.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3439825777-03,1 Aug,31 Aug,1,20220022,120.00
umiyaengineeringsolution.com,Google Workspace Business Starter,Usage,3750695719-03,1 Aug,31 Aug,1,20220811,99.96
uniagro.in,Google Workspace Business Starter,Commitment,3164157148-03,1 Aug,31 Aug,19,20210588,"1,899.24"
uniconprojects.in,Google Workspace Business Starter,Usage,3035092762-06,1 Aug,31 Aug,5,20210264,499.80
unicornleasing.com,Google Workspace Business Starter,Usage,3694736780-02,1 Aug,31 Aug,2,20220676,199.92
uniorgonline.com,Google Workspace Business Starter,Commitment,3453040066-02,1 Aug,31 Aug,1,20220080,99.96
unipick.in,Google Workspace Business Starter,Commitment,3153389450-02,1 Aug,31 Aug,10,,999.60
unipick.in,Google Workspace Business Starter,Commitment increase,3153389450-05,4 Aug,31 Aug,1,20221277,90.29
uniprotech.co.in,Google Workspace Business Starter,New commitment,4338189036-02,29 Aug,31 Aug,50,20221428,569.03
uniquecs.co.in,Google Workspace Business Starter,Usage,3971458690-06,1 Aug,31 Aug,1,20221100,99.96
unirevstech.com,Google Workspace Business Starter,Commitment,3019479203-06,1 Aug,29 Aug,1,20210218,93.51
unirevstech.com,Google Workspace Business Starter,Commitment decrease,3019479203-09,30 Aug,30 Aug,1,20210218,0.00
unisontechnologies.co.in,Google Workspace Business Starter,Commitment,3431978978-06,1 Aug,31 Aug,2,20220009,199.92
universalbposervices.com,Google Workspace Business Starter,Commitment,3530771841-03,1 Aug,31 Aug,2,20220299,199.92
universaldesignexports.com,Google Workspace Business Starter,Usage,3615429493-05,1 Aug,31 Aug,1,20220519,99.96
updeel.com,Google Workspace Business Starter,Commitment,3422530599-07,1 Aug,31 Aug,2,,199.92
urban-farmers.co,Google Workspace Business Starter,Commitment,3381690114-07,1 Aug,31 Aug,5,20211171,499.80
urenergyglobal.com,Google Workspace Business Starter,Usage,3561825154-02,1 Aug,31 Aug,54,,"7,711.20"
urgentthing.com,Google Workspace Business Standard,Usage,3996697682-02,1 Aug,31 Aug,1,,537.60
urrack.com,Google Workspace Business Starter,Commitment,3110918830-02,1 Aug,31 Aug,3,,299.88
urvashijhangiani.com,Google Workspace Business Starter,Usage,3595126437-06,1 Aug,31 Aug,1,20220476,99.96
ushodaya.in,Google Workspace Business Starter,Commitment,3990699583-03,1 Aug,31 Aug,51,20221141,"4,284.00"
ushodaya.in,Google Workspace Business Starter,Commitment increase,3990699583-04,12 Aug,31 Aug,1,20221141,54.19
ushodaya.in,Google Workspace Business Starter,Commitment increase,3990699583-05,17 Aug,31 Aug,1,20221352,40.64
ushodaya.in,Google Workspace Business Starter,Commitment increase,3990699583-06,23 Aug,31 Aug,2,20221392,48.78
usmunited.com,Google Workspace Business Starter,Usage,3400240853-07,1 Aug,31 Aug,3,,299.88
